"","match_string","Passenger.Kilometers","COU","Country","YEA","CO","NMVOC","NOX","PM10","PM2-5","SOX","Legislation","Regulation","Policy","Constitution","air.quality.air.pollution","authorization.permit","basic.legislation","bioenergy","biofuel","data.collection.reporting","electric.vehicle","emissions","emissions.trading","energy.conservation.energy.production","enforcement.compliance","environmental.standards","hydropower.generation","monitoring","nuclear.energy","pollution.control","public.health","renewable.energy","standards","subsidy.incentive","GDPperCAP","TotPop","ROADpGDP","PKperCap","A.CO","A.NOX","A.NMVOC","A.PM10","A.PM2.5","A.SOX","gas.price.usd.per.liter","Total.Rail.Transport","RAILperCAP"
"279","KOR2012",355200,"KOR","Korea",2012,442.672,67.776,345.666,12.969,11.932,0.211,3,0,0,0,3,1,2,0,0,0,0,1,0,0,1,1,0,0,0,3,1,0,1,0,35189.061753,50200,1.08090715711123,7.07569721115538,62.5623153153153,48.8525709459459,9.5787027027027,1.83289358108108,1.68633558558559,0.0298203828828829,1.8,70079,1.39599601593625
"280","KOR2013",359928,"KOR","Korea",2013,409.218,65.807,335.721,12.103,11.135,0.189,3,0,0,0,3,1,2,0,0,0,0,1,0,0,1,1,0,0,0,3,1,0,1,0,36137.841123,50429,1.09436406249217,7.13732177913502,57.3349517736881,47.0373916700007,9.22012514447334,1.69573411071103,1.56010900791269,0.0264805211042208,1.675,66353,1.31577068750124
"281","KOR2014",368516,"KOR","Korea",2014,281.225,49.468,361.23,10.019,9.218,0.183,3,0,0,0,3,1,2,0,0,0,0,1,0,0,1,1,0,0,0,3,1,0,1,0,37061.433267,50747,0.970989535173799,7.26182828541589,38.726473409567,49.7436714009704,6.81205862432025,1.37968010344191,1.26937730247805,0.0252002653887484,1.55,67860,1.33722190474314
"282","KOR2015",378044,"KOR","Korea",2015,245.516,46.145,369.585,37.156,15.487,0.209,3,0,0,0,3,1,2,0,0,0,0,1,0,0,1,1,0,0,0,3,1,0,1,0,37902.361011,51015,0.993260356392641,7.41044790747819,33.1310607759943,49.8735035472061,6.22701901101459,5.01400191512099,2.0898871692184,0.0282034234110315,1.39,68371,1.34021366264824
"283","KOR2016",373919,"KOR","Korea",2016,244.556,47.561,452.995,39.888,16.835,0.231,3,0,0,0,3,1,2,0,0,0,0,1,0,0,1,1,0,0,0,3,1,0,1,0,38864.647702,51218,0.862627978347747,7.30053887305244,33.4983491290895,62.0495292028487,6.51472457403876,5.46370626793503,2.30599415916281,0.0316414998970365,1.22,86871,1.69610293256277
"284","KOR2017",381854,"KOR","Korea",2017,237.152,45.92,434.038,40.535,16.23,0.277,3,0,0,0,3,1,2,0,0,0,0,1,0,0,1,1,0,0,0,3,1,0,1,0,39980.224154,51362,0.853141615044794,7.43456251703594,31.8985817197149,58.3811083712623,6.17655711345174,5.45223742582243,2.18304708082147,0.0372584129012659,1.22,89964,1.75156730656906
"285","LTU2002",18542,"LTU","Lithuania",2002,66.93,11.779,34.426,1.329,1.147,0.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15008.337915,3443.067,0.73338279792305,5.38531489512112,12.4282426011218,6.3925695470823,2.18724442848668,0.24678222645885,0.212986616815877,0.136482269712005,0.69,498,0.144638486558641
"286","LTU2003",21976,"LTU","Lithuania",2003,61.201,10.633,30.633,1.29,1.105,0.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16729.451135,3415.213,0.834472603911829,6.43473774549347,9.51103252698398,4.76056697438114,1.65243719644157,0.200474370677102,0.171724170231161,0.0968182425828176,0.86,432,0.126492842466927
"287","LTU2004",28939,"LTU","Lithuania",2004,57.851,10.076,30.552,1.409,1.202,0.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18029.832029,3377.075,0.741192703022521,8.56925001665643,6.75099919917758,3.56530617505788,1.17583218839628,0.164425124399599,0.140268984761049,0.0627826237948789,1.03,443,0.131178608707239
"288","LTU2005",38060,"LTU","Lithuania",2005,56.409,9.732,29.953,1.424,1.203,0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19743.020617,3322.5,0.773192493954392,11.4552294958616,4.92430116920652,2.61478829479769,0.8495683131897,0.124310036784025,0.10501753809774,0.00890423016290068,1.06,428,0.128818660647103
"289","LTU2006",42755,"LTU","Lithuania",2006,55.837,9.187,29.249,1.463,1.223,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21547.86754,3269.909,0.948055139475329,13.0752874162553,4.270422379441,2.236968035107,0.702623178177991,0.111890465840253,0.0935352287919542,0.0082598566717343,1.08,431,0.131807949395534
"290","LTU2007",42289,"LTU","Lithuania",2007,58.58,9.483,31.826,1.703,1.414,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24227.398992,3231.294,0.947070706531687,13.0873266251848,4.47608603939559,2.43181827056681,0.724594126179385,0.130125888103289,0.108043456123342,0.0097804543025373,1.11,409,0.12657467875099
"291","LTU2008",40943,"LTU","Lithuania",2008,54.624,8.579,31.047,1.657,1.367,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25117.814504,3198.231,1.31061708211506,12.8017644754241,4.2669118077327,2.42521256031556,0.670141996165401,0.129435282392595,0.106782155118091,0.010076735925555,1.13,398,0.124443794084918
"292","LTU2009",38437,"LTU","Lithuania",2009,44.909,6.994,24.383,1.319,1.08,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21629.513715,3162.916,1.57698342321597,12.1523935507614,3.69548598079975,2.00643600770091,0.575524481723339,0.108538288732211,0.0888713812212192,0.00172805463485704,1.36,357,0.112870528335245
"293","LTU2010",34917,"LTU","Lithuania",2010,37.565,5.873,25.506,1.396,1.15,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22452.585202,3097.282,1.4829399428298,11.2734326419099,3.33217052810952,2.26248746146576,0.520959337457399,0.123830961193688,0.102009745969012,0.00195149079245067,1.59,373,0.120428168955878
"294","LTU2011",32308,"LTU","Lithuania",2011,32.102,4.839,25.32,1.379,1.133,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24352.323145,3028.115,1.06296497280913,10.6693437996906,3.00880734585861,2.3731543828154,0.453542419369816,0.12924881097561,0.10619209777764,0.00206198248111923,1.71,389,0.128462756533355
"295","LTU2012",36578,"LTU","Lithuania",2012,27.814,4.091,25.169,1.367,1.119,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25629.846712,2987.773,0.721670825023307,12.2425632737159,2.27190984258297,2.05586031595495,0.334162046667396,0.111659623024769,0.0914024273333698,0.00179700929520477,1.83,403,0.134883071772856
"296","LTU2013",35846,"LTU","Lithuania",2013,21.175,3.196,23.464,1.427,1.195,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26809.672011,2957.689,0.709405696838327,12.1195974289386,1.74717024423925,1.93603790369916,0.263705128717291,0.11774318481839,0.0986006347988618,0.00181524181219662,1.7,391,0.13219780713929
"297","LTU2014",27038,"LTU","Lithuania",2014,20.182,3.145,26.415,1.527,1.265,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27997.632629,2932.367,0.604942164724191,9.2205375384459,2.18880948272801,2.86480044030624,0.341086404874621,0.165608566055182,0.137193736777868,0.00271133867149937,1.57,373,0.127200994964136
"298","LTU2015",27322,"LTU","Lithuania",2015,18.221,2.715,26.581,1.52,1.24,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28834.457522,2904.91,0.681527891953176,9.40545490221728,1.93728003477051,2.82612593184979,0.288662273991655,0.161608344923505,0.131838386648122,0.00287067454798331,1.37,361,0.124272352671856
"299","LTU2016",28215,"LTU","Lithuania",2016,17.004,2.608,26.082,1.516,1.218,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29938.770971,2868.231,0.91369741640032,9.83707379217364,1.7285628185008,2.65139822583732,0.265119491334397,0.154110869962786,0.123817308452951,0.00304968740031898,1.16,396,0.138064193574367
"300","LTU2017",33835,"LTU","Lithuania",2017,14.853,2.227,25.819,1.468,1.154,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31660.56393,2828.403,0.760112735820965,11.9625810041921,1.24162168638983,2.15831349363086,0.186163838658194,0.12271599243387,0.0964674763410669,0.00259141400916211,1.16,424,0.149907916234002
"301","NLD2000",156553,"NLD","Netherlands",2000,399.048,68.437,182.803,12.398,10.443,3.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45016.747394,15926,0.382073728946676,9.83002637197036,40.5948046220769,18.5963895805254,6.96203625609219,1.26123771502303,1.06235727197818,0.375787394684228,1.03,15400,0.966972246640713
"302","NLD2001",157083,"NLD","Netherlands",2001,401.943,61.61,173.787,11.668,9.697,0.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45719.775333,16046,0.383289650349359,9.78954256512526,41.0584046523176,17.7523105746643,6.29345034153919,1.19188408675668,0.990546793733249,0.0871337955093804,1.08,15500,0.965972828119157
"303","NLD2002",159627,"NLD","Netherlands",2002,405.681,55.933,169.491,11.144,9.143,0.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45526.873243,16149,0.454765862428839,9.88463681961731,41.0415685880208,17.1469122328929,5.65857916893759,1.12740611550678,0.924970756826853,0.0862955327106317,1.12,15500,0.959811753049724
"304","NLD2003",161700,"NLD","Netherlands",2003,405.78,50.849,166.207,10.693,8.672,0.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45384.148351,16225,0.453969306370783,9.96610169491525,40.7160204081633,16.6772329931973,5.10219557823129,1.07293707482993,0.870149659863946,0.0567925170068027,1.37,14500,0.893682588597843
"305","NLD2004",167449,"NLD","Netherlands",2004,396.28,45.129,164.124,10.404,8.335,0.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46122.964624,16282,0.440971421877775,10.2843016828399,38.5325141386333,15.9586917091174,4.38814431856864,1.01163893483986,0.810458527671112,0.0618418264665659,1.62,14079,0.864697211644761
"306","NLD2005",164834,"NLD","Netherlands",2005,381.338,42.021,162.551,10.111,8.038,0.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46959.29277,16320,0.296977761157994,10.1001225490196,37.7557795115085,16.0939631386728,4.16044456847495,1.0010769622772,0.795831927878957,0.024257131417062,1.66,14730,0.902573529411765
"307","NLD2006",163630,"NLD","Netherlands",2006,378.37,40.427,164.486,9.878,7.792,0.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48507.269974,16346,0.282954634879034,10.0104000978833,37.7976900323902,16.4315110676526,4.03849992055247,0.986773745645664,0.778390466295912,0.0313673776202408,1.7,15889,0.972042089807904
"308","NLD2007",166605,"NLD","Netherlands",2007,367.256,40.173,163.615,9.542,7.415,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50226.754792,16382,0.271330975337953,10.1700036625565,36.1116880765883,16.0879981393115,3.95014607004592,0.938249416284025,0.729104948831067,0.0314650820803697,1.69,15546,0.948968379929191
"309","NLD2008",163236,"NLD","Netherlands",2008,359.369,39.036,161.763,9.124,6.992,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51117.137845,16446,0.338999811495094,9.92557460780737,36.2063673086819,16.2975954936411,3.93287054326252,0.919241490847607,0.704442843490407,0.0221649636109682,1.68,15313,0.931107868174632
"310","NOR2000",55314,"NOR","Norway",2000,203.88,34.599,52.061,4.035,2.586,0.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54752.008239,4491,0.462780364263844,12.3166332665331,16.5532248616987,4.22688561666124,2.80912805076472,0.327605759843801,0.209959973966808,0.0328011714936544,1.19,3353,0.746604319750612
"311","NOR2001",56463,"NOR","Norway",2001,185.314,31.532,49.956,3.924,2.518,0.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55603.233717,4514,0.495070876488294,12.5084182543199,14.8151425889521,3.99379034057702,2.52086229920479,0.313708729610541,0.201304429449374,0.0313388944972814,1.21,3272,0.724856003544528
"312","NOR2002",57612,"NOR","Norway",2002,167.084,28.595,48.446,3.845,2.477,0.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56109.077567,4538,0.517584078957024,12.6954605553107,13.1609246684718,3.8160096507672,2.25237988613483,0.302864160244394,0.195109109213358,0.0317436297993474,1.23,2989,0.658660202732481
"313","NOR2003",58007,"NOR","Norway",2003,149.942,25.751,47.859,3.799,2.462,0.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56284.848193,4565,0.500068937413875,12.7069003285871,11.8000453393556,3.76637879911045,2.02653671108659,0.298971417242747,0.19375299532815,0.019831744444636,1.42,2896,0.634392113910186
"314","NOR2004",58573,"NOR","Norway",2004,133.971,23.054,48.269,3.778,2.47,0.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58174.947517,4592,0.496647473867165,12.7554442508711,10.5030446109982,3.78418807300292,1.80738510918,0.296187253512711,0.19364280470524,0.0154443856384341,1.61,2683.457775,0.584376693162021
"315","NOR2005",58339,"NOR","Norway",2005,123.324,21.275,51.457,3.858,2.575,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59301.944408,4623,0.580902827539592,12.6192948301968,9.77265383362759,4.07764464594868,1.68591036870704,0.305722312689624,0.204052606318243,0.00443764891410549,1.705,2723.402598,0.589098550292018
"316","NOR2006",59196,"NOR","Norway",2006,110.332,19.073,52.641,4.059,2.645,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60230.012444,4661,0.491746625336879,12.7002789101051,8.68736826812622,4.14486960267586,1.5017780424353,0.319599280356781,0.208263142779918,0.00622033583350226,1.8,2832.39148,0.607678927268826
"317","NOR2007",60943,"NOR","Norway",2007,101.937,17.488,55.454,4.219,2.735,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61401.149926,4709,0.530178879636628,12.9418135485241,7.87656224668953,4.28487087934627,1.35127893277325,0.325997587910014,0.21133050555437,0.00448159755837422,1.715,2957.95521,0.62814933319176
"318","NOR2008",62103,"NOR","Norway",2008,91.153,15.588,54.955,4.102,2.631,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60930.224203,4768,0.62130888507412,13.0249580536913,6.99833347825387,4.21920744569506,1.19677928602483,0.314933835724522,0.201996811748225,0.00514397050061994,1.63,3106.985939,0.651632957005034
"319","NOR2009",62744,"NOR","Norway",2009,81.929,13.979,51.875,3.857,2.431,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59121.567819,4829,0.821736168935405,12.9931662870159,6.30554540673212,3.99248334502104,1.07587324684432,0.296848352033661,0.187098352033661,0.00330943197755961,1.88,3080.143787,0.637842987575067
"320","NOR2010",62718,"NOR","Norway",2010,77.559,12.84,49.618,3.552,2.163,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58805.844344,4889,0.776104047390486,12.8283902638576,6.04588716158041,3.86782744985491,1.00090500334832,0.276885870085143,0.168610398928537,0.00342989253483848,2.12,3134.383471,0.641109321129065
"321","NOR2011",63701,"NOR","Norway",2011,71.381,11.668,49.31,3.412,2.033,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58615.670099,4953,0.749465236134016,12.8610942862911,5.55014980926516,3.83404389256056,0.907232288347122,0.265296243387074,0.158073640916155,0.00349892466366305,2.33,3075.974123,0.621032530385625
"322","NOR2012",64482,"NOR","Norway",2012,66.016,10.623,50.097,3.331,1.943,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59408.482566,5019,0.743597867872845,12.8475791990436,5.13839992556062,3.89933381408765,0.826848376291058,0.259270633665209,0.151234716665116,0.0035804410533172,2.53,3091.569419,0.615973185694361
"323","NOR2013",65224,"NOR","Norway",2013,60.654,9.669,49.734,3.19,1.829,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59302.063189,5080,0.885318093784567,12.8393700787402,4.72406353489513,3.87355451980866,0.753074328468049,0.248454556604931,0.14245247148289,0.00311541763767938,2.4,3260,0.641732283464567
"324","NOR2014",67273,"NOR","Norway",2014,55.607,8.774,47.681,3.026,1.7,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59799.069885,5137,0.95553053877192,13.095775744598,4.24617839252003,3.64094505968219,0.669987037890387,0.231066876755905,0.129812852110059,0.00328350155337208,2.27,3440,0.669651547595873
"325","NOR2015",68789,"NOR","Norway",2015,51.226,8.095,45.253,2.899,1.592,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60352.716956,5190,0.969781637518291,13.2541425818882,3.86490485397375,3.41425329631191,0.610752445885243,0.218724069255259,0.120113390222274,0.00354606114349678,2.03,3555,0.684971098265896
"326","NOR2016",69251,"NOR","Norway",2016,48.041,7.535,42.706,2.782,1.497,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60463.531513,5236,0.859940582881394,13.225935828877,3.63233276053775,3.22895865763671,0.569713939148893,0.210344283837057,0.113186697665016,0.00340240574143334,1.78,3695,0.705691367456073
"327","NOR2017",70548,"NOR","Norway",2017,44.583,6.894,40.459,2.678,1.413,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61387.585181,5277,0.930099082096541,13.3689596361569,3.33481446674605,3.02633870556217,0.515672138118728,0.200314764415717,0.105692592277598,0.00344080625956795,1.78,3584,0.67917377297707
"328","NZL2017",47764.7,"NZL","New Zealand",2017,547.003,109.754,86.95,NA,NA,10.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38698.741551,4837.7,0.401025232181306,9.87343158939165,55.4015080823286,8.80646198971207,11.1160946431151,NA,NA,1.06194081612572,1.4,544.54,0.112561754552783
"329","POL2000",189373,"POL","Poland",2000,1411.188,183.567,224.08,11.188,9.566,8.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15711.850481,38256,0.516081443064604,4.95015161020494,285.079753333369,45.267300407133,37.0831066308291,2.26013279612194,1.93246606432807,1.66075721459765,0.76,24092,0.629757423672104
"330","POL2001",187737,"POL","Poland",2001,1142.987,152.733,197.645,10.544,8.91,8.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15911.675303,38251,0.478562841863555,4.90802854827325,232.881082242712,40.2697331639474,31.1190121446492,2.14831676227915,1.81539286342064,1.63222359470962,0.8,22469,0.587409479490732
"331","POL2002",187875,"POL","Poland",2002,1025.867,139.272,180.321,9.899,8.317,7.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16243.674854,38232,0.467637050362711,4.91407721280603,208.760863041916,36.6947836167665,28.3414350179641,2.01441686227545,1.6924845988024,1.52887300598802,0.83,20749,0.542712910650764
"332","POL2003",192944,"POL","Poland",2003,909.435,125.044,189.165,11.085,9.335,4.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16828.244273,38195,0.508671283319178,5.05155125016363,180.030837056348,37.4469129643835,24.7535843560826,2.19437544054233,1.84794720229704,0.797180865950742,1.015,19638,0.514151066893572
"333","POL2004",197895,"POL","Poland",2004,861.449,117.313,210.23,12.762,10.753,4.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17673.707177,38180,0.580776637925401,5.18321110529073,166.199867707623,40.5597988832462,22.6332668334218,2.46218024710074,2.07458268273579,0.903493974077162,1.2,18690,0.48952331063384
"334","POL2005",201465,"POL","Poland",2005,786.471,111.488,239.268,13.013,10.803,1.099,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,18302.605697,38161,0.717057362001172,5.27934278451823,148.971383768893,45.3215503834413,21.1177801007619,2.46489014469014,2.04627743280471,0.208169850842578,1.3,18157,0.475799900421897
"335","POL2006",205289,"POL","Poland",2006,830.64,117.709,267.396,15.098,12.632,1.212,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,1,0,2,0,0,2,0,19439.536557,38132,0.908185099650101,5.38364103639987,154.28963305389,49.6682446307401,21.8641991923581,2.80442174690315,2.34636743322828,0.22512645100322,1.3,18552,0.48652050771006
"336","POL2007",209959,"POL","Poland",2007,798.603,114.575,289.01,16.596,13.838,1.345,1,4,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,1,0,5,0,0,5,0,20821.004276,38116,1.07494422428165,5.50842166019519,144.97855270791,52.4669347825051,20.7999690415748,3.01284124995833,2.51215336327569,0.244171576355384,1.365,19859,0.52101479693567
"337","POL2008",220343,"POL","Poland",2008,782.214,109.689,290.259,16.673,13.689,1.376,1,4,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,1,0,5,0,0,5,0,21695.479903,38116,1.21392263128174,5.78085318501417,135.311168605311,50.2104085176293,18.9745348116346,2.88417634324667,2.36798956172876,0.238027148581984,1.43,20195,0.529829992654004
"338","POL2009",226661,"POL","Poland",2009,772.517,107.009,288.157,16.843,13.781,0.417,1,4,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,1,0,5,0,0,5,0,22097.171842,38483,1.66690089611473,5.88989943611465,131.159624774443,48.9239252937206,18.1682219129008,2.85964135426915,2.33976830156048,0.0707991714498745,1.5,18637,0.484291765195021
"339","POL2010",230461,"POL","Poland",2010,699.75,95.801,287.894,17.164,13.881,0.432,1,4,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,1,0,5,0,0,5,0,22903.485889,38517,1.76519815181082,5.98335799776722,116.949378636732,48.1157905155319,16.0112431908219,2.86862327248428,2.31993472648301,0.072200259479912,1.57,17921,0.465275073344238
"340","POL2011",229229,"POL","Poland",2011,623.039,87.48,288.364,16.979,13.615,0.431,1,4,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,1,0,5,0,0,5,0,23987.545294,38526,2.1426347348253,5.94998183045216,104.712756736713,48.4646858120046,14.70256590571,2.85362215949989,2.28824228173573,0.0724371959917811,1.66,18177,0.471811244354462
"341","POL2012",228743,"POL","Poland",2012,590.137,82.683,266.713,15.828,12.621,0.42,1,4,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,1,0,5,0,0,5,0,24300.309363,38534,1.09632744991509,5.93613432293559,99.4143609115907,44.9304186007878,13.9287616320499,2.66638171222726,2.12613113406749,0.0707531159423458,1.74,17826,0.462604453210152
"342","POL2013",231117,"POL","Poland",2013,545.03,75.646,234.799,13.971,10.963,0.394,1,4,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,1,0,5,0,0,5,0,24594.297335,38502,0.594759191099681,6.00272713105813,90.7970640844248,39.1153878684822,12.601938810213,2.32744212671504,1.82633655680889,0.0656368332922286,1.58,16797,0.436263051270064
"343","POL2014",236190,"POL","Poland",2014,484.14,68.294,226.669,13.56,10.515,0.397,1,4,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,1,0,5,0,0,5,0,25437.127845,38484,0.372763355472548,6.13735578422201,78.8841346373682,36.9326804521783,11.1275934459545,2.20942055125111,1.71327854693255,0.0646858376730598,1.42,16015,0.416146970169421
"344","POL2015",238150,"POL","Poland",2015,473.685,66.122,228.992,13.891,10.68,0.415,2,4,0,0,6,0,0,0,0,0,0,6,0,0,0,5,0,1,0,6,0,0,5,0,26534.723209,38455,0.449945879508401,6.19295280197634,76.4877458534537,36.9762223808524,10.6769746378333,2.24303340331724,1.72454083560781,0.0670116523199664,1.25,17367,0.451618775191783
"345","POL2016",250092,"POL","Poland",2016,508.287,68.824,251.431,15.505,11.861,0.466,2,5,0,0,7,0,0,0,0,0,0,7,0,0,0,6,0,1,0,7,0,0,6,0,27388.31353,38427,0.70565710320696,6.50823639628386,78.099037750108,38.6327392999376,10.5749078259201,2.38236582937479,1.82245992274843,0.0716015786190682,1.07,19175,0.498998100294064
"346","POL2017",257610,"POL","Poland",2017,564.665,78.062,283.477,18.082,13.837,0.523,2,5,0,0,7,0,0,0,0,0,0,7,0,0,0,6,0,1,0,7,0,0,6,0,28715.085055,38422,0.678525425073434,6.70475248555515,84.2186197352587,42.2800096813012,11.6427862427701,2.69689299328442,2.06376000155273,0.0780043709483327,1.07,20319,0.528837645099162
"347","PRT2000",94204,"PRT","Portugal",2000,366.445,67.686,128.646,9.718,8.623,5.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28959.720503,10289.9,0.674165363957996,9.15499664719774,40.0267759914653,14.0519985924165,7.3933396819668,1.06149683877542,0.941890022716657,0.639650698484141,0.77,3834,0.372598373162033
"348","PRT2001",95009,"PRT","Portugal",2001,320.389,59.076,127.843,9.643,8.536,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29315.200575,10362.7,1.14723805019606,9.1683634574001,34.9450587870623,13.9439280078729,6.44346183203697,1.05176894925744,0.931027662642486,0.521358039764654,0.87,3899,0.376253293060689
"349","PRT2002",95580,"PRT","Portugal",2002,307.965,55.859,124.748,9.401,8.275,3.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29379.878114,10419.6,1.08019123724407,9.17309685592537,33.5726314500942,13.5993331324545,6.08943750156937,1.02484473320778,0.902094475831764,0.375227696170747,0.97,3926,0.376789895965296
"350","PRT2003",96541,"PRT","Portugal",2003,280.696,49.874,120.3,9.087,7.976,3.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28997.399797,10458.8,1.01216063067054,9.23060006884155,30.4092906102071,13.0327388363493,5.40311568349199,0.984443040780601,0.864082501735014,0.373540178784144,1.18,3585,0.342773549546793
"351","PRT2004",97809,"PRT","Portugal",2004,256.914,45.427,115.728,8.824,7.721,3.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29445.420788,10483.9,1.18646117646532,9.32944801075936,27.5379636291139,12.4045924117413,4.86920554652435,0.945822302651085,0.8275945148197,0.371404610005214,1.38,3633,0.346531348067036
