Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
25258900,SDGPOISON,COUNTRY,AGO,YEAR,2002,SEX,MLE,,,,,,,5.1 [2.0-10.6],5.05455,2.01859,10.61345,,2021-02-09T16:20:43Z,2002,2002-01-01,2002-12-31
25258901,SDGPOISON,COUNTRY,AGO,YEAR,2014,SEX,FMLE,,,,,,,1.6 [0.6-3.4],1.58896,0.61588,3.38811,,2021-02-09T16:20:43Z,2014,2014-01-01,2014-12-31
25258902,SDGPOISON,COUNTRY,AGO,YEAR,2017,SEX,BTSX,,,,,,,2.1 [0.8-4.6],2.12425,0.82351,4.57218,,2021-02-09T16:20:43Z,2017,2017-01-01,2017-12-31
25258903,SDGPOISON,COUNTRY,AGO,YEAR,2002,SEX,BTSX,,,,,,,3.6 [1.4-7.7],3.61382,1.42737,7.68114,,2021-02-09T16:20:43Z,2002,2002-01-01,2002-12-31
25258904,SDGPOISON,COUNTRY,AGO,YEAR,2017,SEX,MLE,,,,,,,2.8 [1.1-5.8],2.75665,1.08755,5.83586,,2021-02-09T16:20:43Z,2017,2017-01-01,2017-12-31
25258905,SDGPOISON,COUNTRY,AGO,YEAR,2003,SEX,FMLE,,,,,,,2.3 [0.9-5.0],2.31907,0.91488,4.9828,,2021-02-09T16:20:43Z,2003,2003-01-01,2003-12-31
25258906,SDGPOISON,COUNTRY,AGO,YEAR,2010,SEX,MLE,,,,,,,4.0 [1.7-7.9],3.95041,1.66079,7.91547,,2021-02-09T16:20:43Z,2010,2010-01-01,2010-12-31
25258907,SDGPOISON,COUNTRY,AGO,YEAR,2019,SEX,BTSX,,,,,,,2.0 [0.8-4.4],2.0084,0.78,4.38293,,2021-02-09T16:20:43Z,2019,2019-01-01,2019-12-31
25258908,SDGPOISON,COUNTRY,AGO,YEAR,2006,SEX,FMLE,,,,,,,2.3 [0.9-4.8],2.32859,0.9218,4.84143,,2021-02-09T16:20:43Z,2006,2006-01-01,2006-12-31
25258909,SDGPOISON,COUNTRY,AGO,YEAR,2000,SEX,FMLE,,,,,,,2.1 [0.8-4.6],2.0952,0.77625,4.61041,,2021-02-09T16:20:43Z,2000,2000-01-01,2000-12-31
25258910,SDGPOISON,COUNTRY,AGO,YEAR,2015,SEX,MLE,,,,,,,3.2 [1.3-6.4],3.16547,1.26764,6.43918,,2021-02-09T16:20:43Z,2015,2015-01-01,2015-12-31
